0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
-1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
-1,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
-1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
1,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,24/04/2021,20210424,50123.7367
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
-1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
-1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
-1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
1,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
0,23/04/2021,20210423,51161.1467
